EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1177103,MOHAVE CO.,(LHU)LAKE HAVASU CIT,06/13/2024,2120,Thunderstorm Wind,43.00, ,0,0,15000,0,AZ,MST-7,EG,191201,C,15,VEF,0,0,Public, , , ,4,NE,5,NNE,(LHU)LAKE HAVASU CIT,06/13/2024,2130,34.4896,-114.3232,34.51,-114.3287,"Thunderstorm winds blew down several trees and large branches and also peeled one layer of roof off a condo complex.","Low pressure off the southern California coast pulled mid level moisture from Mexico into the Colorado River Valley. This moisture plus hot surface air fueled isolated thunderstorms, and the hot, dry low level air led to a microburst.",44
1192085,TUCSON METRO AREA (ZONE), ,06/16/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,191600,Z,504,TWC,0,1,County Official, , , , , , , , ,06/16/2024,2000, , , , ,"Hot temperatures about 5 degrees above normal were experienced in the Tucson Metro Area June 16, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 107 degrees on June 16. The Pima County Medical Examiner confirmed that heat was the primary cause of death in one individual and a contributing factor in the death of another individual on June 16.","The Upper Gila River Valley near Safford experienced major Heat Risk on June 16 with high temperatures of 106 degrees. These temperatures were about 4 to 6 degrees above normal. The Tucson Metro experienced moderate Heat Risk on June 16 and 17 with a high of 107 degrees and 105 degrees, respectively. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals and a contributing factor for another during this period.",45
1179694,UPPER GILA RIVER AND ARAVAIPA VALLEYS (ZONE), ,06/16/2024,1100,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,191600,Z,509,TWC,0,0,ASOS, , , , , , , , ,06/16/2024,2000, , , , ,"The Safford area experienced major Heat Risk on June 16 with high temperatures of 106 degrees. These temperatures were about 4 to 6 degrees above normal.","The Upper Gila River Valley near Safford experienced major Heat Risk on June 16 with high temperatures of 106 degrees. These temperatures were about 4 to 6 degrees above normal. The Tucson Metro experienced moderate Heat Risk on June 16 and 17 with a high of 107 degrees and 105 degrees, respectively. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals and a contributing factor for another during this period.",46
1192086,TUCSON METRO AREA (ZONE), ,06/17/2024,1000,Heat, , ,1,0,0,0,AZ,MST-7, ,191600,Z,504,TWC,0,0,County Official, , , , , , , , ,06/17/2024,2000, , , , ,"Hot temperatures about 3 degrees above normal were experienced in the Tucson Metro Area June 17, causing the Moderate Heat Risk category to be reached. Tucson International Airport topped out at 105 degrees on June 17. The Pima County Medical Examiner confirmed that heat was the primary cause of death of one individual on June  17.","The Upper Gila River Valley near Safford experienced major Heat Risk on June 16 with high temperatures of 106 degrees. These temperatures were about 4 to 6 degrees above normal. The Tucson Metro experienced moderate Heat Risk on June 16 and 17 with a high of 107 degrees and 105 degrees, respectively. The Pima County Medical Examiner confirmed that heat was the primary cause of death for two individuals and a contributing factor for another during this period.",47
1180114,GILA CO.,PUNKIN CENTER,06/20/2024,1557,Thunderstorm Wind,64.00, ,0,0,0,0,AZ,MST-7,MG,191614,C,7,PSR,0,0,RAWS, , , ,0,ESE,0,ESE,PUNKIN CENTER,06/20/2024,1557,33.8685,-111.3137,33.8685,-111.3137,"A 74 mph wind gust was measured at the Tonto Basin RAWS station. Timing estimated from radar.","Strong southeasterly flow, resulted in a surge of moisture across the region with PWATs rising to between 1.0-1.2. The moisture in combination with strong daytime heating lead to CAPE values to rise to between 1000-1500 J/KG. As a result, thunderstorms developed across the higher terrain areas to the east of Phoenix from northeast Pinal through extreme eastern Maricopa and southern Gila Counties. With DCAPE values of around 2000 J/KG, the environment was very favorable for the generation of strong downburst winds reaching severe levels.",48
1180115,GILA CO.,SAN CARLOS,06/20/2024,1620,Thunderstorm Wind,56.00, ,0,0,0,0,AZ,MST-7,EG,191614,C,7,PSR,0,0,RAWS, , , ,2,N,2,N,SAN CARLOS,06/20/2024,1620,33.3718,-110.4551,33.3718,-110.4551,"A 64 mph wind gust was measured at the San Carlos RAWS station. Timing estimated from radar.","Strong southeasterly flow, resulted in a surge of moisture across the region with PWATs rising to between 1.0-1.2. The moisture in combination with strong daytime heating lead to CAPE values to rise to between 1000-1500 J/KG. As a result, thunderstorms developed across the higher terrain areas to the east of Phoenix from northeast Pinal through extreme eastern Maricopa and southern Gila Counties. With DCAPE values of around 2000 J/KG, the environment was very favorable for the generation of strong downburst winds reaching severe levels.",49
1176716,GRAHAM CO.,GLENBAR,06/20/2024,1830,Flash Flood, , ,0,0,1000,0,AZ,MST-7, ,191158,C,9,TWC,0,0,Law Enforcement,Heavy Rain, , ,1,NE,2,ESE,BRYCE,06/20/2024,2300,32.9311,-109.8599,32.9187,-109.7953,"Several rounds of thunderstorms moved over the Pima area from 6 PM until after 10 PM in the evening. This caused extensive street flooding and flash flooding with water running curb to curb on numerous streets.","The first active convective day of the 2024 monsoon produced several thunderstorms that resulted in strong winds and flash flooding. Notably, a 61 MPH wind gust occurred at Pioneer Airfield at Fort Huachuca and separately, Flash Flooding and severe wind gusts were observed in the town of Pima in Graham County.",50
1176704,COCHISE CO.,(FHU)FT HUACHUCA AFB,06/20/2024,2040,Thunderstorm Wind,53.00, ,0,0,0,0,AZ,MST-7,MG,191158,C,3,TWC,0,0,ASOS, , , ,5,WNW,5,WNW,(FHU)FT HUACHUCA AFB,06/20/2024,2040,31.6033,-110.4292,31.6033,-110.4292,"Measured wind gust to 61 mph at Pioneer Airfield.","The first active convective day of the 2024 monsoon produced several thunderstorms that resulted in strong winds and flash flooding. Notably, a 61 MPH wind gust occurred at Pioneer Airfield at Fort Huachuca and separately, Flash Flooding and severe wind gusts were observed in the town of Pima in Graham County.",51
1176727,GRAHAM CO.,PIMA,06/20/2024,2145,Thunderstorm Wind,56.00, ,0,0,10000,0,AZ,MST-7,EG,191158,C,9,TWC,0,0,Newspaper, , , ,0,N,0,N,PIMA,06/20/2024,2150,32.88,-109.82,32.88,-109.82,"Numerous large trees downed along with a railroad crossing arm damaged due to severe wind gusts in Pima, AZ.","The first active convective day of the 2024 monsoon produced several thunderstorms that resulted in strong winds and flash flooding. Notably, a 61 MPH wind gust occurred at Pioneer Airfield at Fort Huachuca and separately, Flash Flooding and severe wind gusts were observed in the town of Pima in Graham County.",52
1204007,TUCSON METRO AREA (ZONE), ,06/21/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,194731,Z,504,TWC,0,1,County Official, , , , , , , , ,06/21/2024,2000, , , , ,"Hot temperatures about 5 degrees above normal were experienced in the Tucson Metro June 21. The Pima County Medical Examiner determined heat to be a contributing factor in the death of one individual in Tucson.","Hot temperatures about 5 degrees above normal were experienced in the Tucson Metro June 21. The Pima County Medical Examiner determined heat to be a contributing factor in the death of one individual in Tucson.",53
1192088,TUCSON METRO AREA (ZONE), ,06/21/2024,1000,Heat, , ,0,0,0,0,AZ,MST-7, ,193077,Z,504,TWC,0,1,County Official, , , , , , , , ,06/21/2024,2000, , , , ,"Hot temperatures about degrees above normal were experienced in Tucson on June 21. The high at the Tucson International Airport was 108 degrees which is in the moderate Heat Risk category. The Pima County Medical Examiner confirmed that heat was a contributing cause of death for an individual in Tucson.","Hot temperatures about degrees above normal were experienced across southeast Arizona on June 21. The Pima County Medical Examiner confirmed that heat was a contributing cause of death for an individual in Tucson.",54
1192969,APACHE CO.,TOFACON,06/21/2024,1415,Thunderstorm Wind,50.00, ,0,0,0,0,AZ,MST-7,EG,193160,C,1,FGZ,0,0,Public, , , ,4,SSE,4,SSE,TOFACON,06/21/2024,1415,36.8,-109.4,36.8,-109.4,"Strong thunderstorm winds blew roofs from structures around Immanuel Mission.","The remnants of Tropical Storm Albert brought moisture northward into Arizona. While at the same time, a trough over the Great Basin moved into the Northern Rockies.  This produce thunderstorms over northern Arizona with flooding, storng winds, and hail.",55
1192968,APACHE CO.,TOFACON,06/21/2024,1416,Hail,1.25, ,0,0,0,0,AZ,MST-7, ,193160,C,1,FGZ,0,0,Public, , , ,4,SSE,4,SSE,TOFACON,06/21/2024,1416,36.8,-109.4,36.8,-109.4,"Large hail broke windows in and around Immanuel Mission School.  Time estimated from radar.","The remnants of Tropical Storm Albert brought moisture northward into Arizona. While at the same time, a trough over the Great Basin moved into the Northern Rockies.  This produce thunderstorms over northern Arizona with flooding, storng winds, and hail.",56
1176739,PIMA CO.,(TUS)TUCSON INTL ARP,06/21/2024,1431,Thunderstorm Wind,63.00, ,0,0,10000,0,AZ,MST-7,MG,191159,C,19,TWC,0,0,ASOS, , , ,2,SSE,1,NW,KINO,06/21/2024,1500,32.0889,-110.9332,32.2095,-110.9456,"Several severe threshold wind gusts occurred at the Tucson International Airport with the strongest wind gust of 73 mph. This strong wind also caused a dust storm with visibility less than one quarter of a mile. Numerous trees were also reported down on the south side per broadcast media.","Strong to severe thunderstorms developed in the Tucson Metro area. The early monsoon atmosphere was very conducive to produce strong outflow winds and areas of blowing dust. The Tucson International Airport recorded a wind gust to 73 mph and was the strongest wind gust in June observed since 1960 for that site.",57
1193164,APACHE CO.,TOFACON,06/21/2024,1435,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,193160,C,1,FGZ,0,0,Public,Heavy Rain, , ,4,NNW,2,SW,TOFACON,06/21/2024,1545,36.9124,-109.4364,36.8246,-109.4488,"Heavy rain overtopped and washed out several dirt roads in the area.","The remnants of Tropical Storm Albert brought moisture northward into Arizona. While at the same time, a trough over the Great Basin moved into the Northern Rockies.  This produce thunderstorms over northern Arizona with flooding, storng winds, and hail.",58
1192975,APACHE CO.,TEEC NOS POS,06/21/2024,1440,Funnel Cloud, , ,0,0,0,0,AZ,MST-7, ,193160,C,1,FGZ,0,0,Trained Spotter, , , ,3,WSW,3,WNW,TEEC NOS POS,06/21/2024,1450,36.89,-109.15,36.9153,-109.1546,"Rotating funnel was observed for approxamatly 10 minutes with supercell thunderstorm. It almost touched the ground. Location estimated from landmarks in pictures.","The remnants of Tropical Storm Albert brought moisture northward into Arizona. While at the same time, a trough over the Great Basin moved into the Northern Rockies.  This produce thunderstorms over northern Arizona with flooding, storng winds, and hail.",59
1192980,APACHE CO.,ROCK PT ARPT,06/21/2024,1530,Flash Flood, , ,0,0,0,0,AZ,MST-7, ,193160,C,1,FGZ,0,0,Public,Heavy Rain, , ,5,N,6,NW,ROCK PT ARPT,06/21/2024,1630,36.8074,-109.6274,36.7963,-109.6825,"Water was flowing over Hwy 191 at Milepost 491 (near Rock Point). There were stranded vehicles. Time of was event estimated. Report and photo from Social Media.","The remnants of Tropical Storm Albert brought moisture northward into Arizona. While at the same time, a trough over the Great Basin moved into the Northern Rockies.  This produce thunderstorms over northern Arizona with flooding, storng winds, and hail.",60
1179594,UPPER SAN PEDRO RIVER VALLEY (ZONE), ,06/22/2024,1000,Excessive Heat, , ,0,0,0,0,AZ,MST-7, ,191585,Z,507,TWC,0,1,County Official, , , , , , , , ,06/22/2024,2000, , , , ,"Hot temperatures about 6 degrees above normal were experienced in western Cochise County on June 22, causing the Major Heat Risk category to be reached. Benson had a high of 106 degrees on June 22. The Pima County Medical Examiner confirmed that heat was a contributing factor in the death of one individual found outside their residence in Benson.","Hot temperatures typically 3 to 8 degrees above normal were experienced across southeast Arizona June 22-27. The Pima County Medical Examiner confirmed that heat was the primary cause of death for eight individuals found in the desert, one in Tucson and another in the Saddlebrooke area. Heat was determined to be a contributing factor in the death of two individuals, one in Tucson and the other in Cochise County.",61
1179556,TOHONO O ODHAM NATION (ZONE), ,06/22/2024,1100,Heat, , ,1,0,0,0,AZ,MST-7, ,191585,Z,502,TWC,0,0,County Official, , , , , , , , ,06/22/2024,2000, , , , ,"Hot temperatures about 3 degrees above normal were experienced on the Tohono O'odham Nation June 22, causing the Moderate Heat Risk category to be reached. Sells had a high of 99 degrees on June 22. The Pima County Medical Examiner confirmed that heat was the primary factor in the death of one individual found in the desert near Topawa.","Hot temperatures typically 3 to 8 degrees above normal were experienced across southeast Arizona June 22-27. The Pima County Medical Examiner confirmed that heat was the primary cause of death for eight individuals found in the desert, one in Tucson and another in the Saddlebrooke area. Heat was determined to be a contributing factor in the death of two individuals, one in Tucson and the other in Cochise County.",62
1177078,PIMA CO.,(DMA)DAVIS MONTHAN A,06/22/2024,1405,Flash Flood, , ,2,0,10000,0,AZ,MST-7, ,191192,C,19,TWC,0,0,Fire Department/Rescue,Heavy Rain, , ,3,NE,3,NNE,DREXEL HGTS,06/22/2024,1600,32.2018,-110.8387,32.2159,-111.002,"Thunderstorms brought heavy intense rainfall over the Tucson Metro area. Rainfall totals ranged from 1 to 2.5 inches from Pima County Alert Gauges. ||Tucson Fire Department responded to over 25 calls with 15 of those calls relating to stranded drivers or stuck in swift moving water. Two adults were found dead in a wash after a swift water rescue attempt.","Thunderstorms brought heavy intense rainfall over the Tucson Metro area. Rainfall totals ranged from 1 to 2.5 inches from Pima County Alert Gauges. Rillito Creek above Dodge Blvd (Pima County Flood Alert Gauge #2353) peaked at 4.3 feet with 2967 cfs at 15:23:07 MST  and Tanque Verde Creek at Sabino Canyon Road (Pima County Flood Control Alert Gauge #2123) peaked at  2.6 feet with 2204 cfs at 14:46:53 MST.||Multiple reports from the public and NWS Employee on flooding in the streets of Tucson via phone calls and social media posts.  Multiple trees down around the metro area as well from the saturated soils. Tucson Fire Department responded to over 25 calls with 15 of those calls relating to stranded drivers or stuck in swift moving water. Two adults were found dead in a wash after a swift water rescue attempt.",63
